Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,State
2017-02-18,Bendigo,11.3,21.4,0.0,,,WSW,39.0,SW,WSW,17.0,22.0,58.0,28.0,1010.7,1009.7,3.0,5.0,14.6,19.4,False,False,Victoria
2017-02-18,Sale,14.8,17.7,0.0,,,WSW,26.0,W,SE,13.0,11.0,76.0,59.0,1010.1,1009.9,8.0,8.0,15.4,16.7,False,False,Victoria
2017-02-18,Melbourne Airport,9.9,19.3,0.0,8.4,7.6,W,48.0,WSW,S,17.0,26.0,60.0,43.0,1011.0,1010.7,1.0,7.0,13.8,16.6,False,False,Victoria
2017-02-18,Melbourne,13.3,18.9,0.0,8.4,7.6,SSW,33.0,WNW,SSE,9.0,13.0,60.0,59.0,1010.9,1011.2,1.0,7.0,14.8,17.5,False,False,Victoria
2017-02-18,Mildura,14.2,23.7,0.0,,10.8,SW,43.0,SSW,SW,11.0,19.0,66.0,34.0,1014.1,1013.2,5.0,4.0,15.6,21.3,False,False,Victoria
2017-02-18,Nhil,9.9,20.7,0.0,,,SW,50.0,SW,SW,19.0,22.0,67.0,43.0,1013.2,1012.8,,,13.4,18.0,False,False,Victoria
2017-02-18,Portland Airport,10.2,17.2,4.6,,,WSW,48.0,WSW,WSW,19.0,26.0,60.0,67.0,1011.5,1012.8,1.0,4.0,13.7,13.9,True,True,Victoria
2017-02-18,Watsonia,12.9,19.0,0.0,8.4,7.6,W,54.0,WNW,W,11.0,15.0,61.0,47.0,1010.8,1010.9,1.0,7.0,14.6,18.3,False,True,Victoria
2017-02-18,Dartmoor,7.8,18.2,0.8,,,W,37.0,N,WSW,4.0,20.0,88.0,48.0,1012.3,1013.0,,,10.4,17.3,False,True,Victoria
2017-02-18,Brisbane,23.0,31.9,0.0,9.6,12.0,NE,31.0,N,NE,6.0,13.0,50.0,42.0,1012.1,1007.9,3.0,2.0,28.9,30.9,False,True,Queensland
2017-02-18,Cairns,24.1,31.1,0.0,,,ENE,28.0,SE,ENE,15.0,19.0,74.0,71.0,1012.4,1008.6,,,29.1,30.4,False,False,Queensland
2017-02-18,Gold Coast,21.9,30.8,0.0,,,NNE,48.0,NNW,NNE,22.0,41.0,64.0,57.0,1012.1,1008.3,,,26.3,28.9,False,False,Queensland
2017-02-18,Townsville,24.7,32.2,0.0,8.0,,N,28.0,,N,0.0,11.0,75.0,48.0,1012.3,1008.7,7.0,,28.7,32.0,False,False,Queensland
2017-02-18,Adelaide,15.9,20.6,0.0,,,SSW,39.0,SW,SW,17.0,20.0,51.0,44.0,1015.9,1016.4,,,16.9,19.3,False,True,South Australia
2017-02-18,Mount Gambier,7.1,18.3,1.8,,,WSW,57.0,NW,SW,15.0,28.0,81.0,50.0,1012.9,1013.4,2.0,8.0,13.1,16.0,True,True,South Australia
2017-02-18,Nuriootpa,12.7,19.1,0.0,5.4,7.6,WSW,54.0,SW,WSW,19.0,26.0,56.0,41.0,1014.6,1014.4,7.0,,14.9,18.2,False,False,South Australia
2017-02-18,Woomera,15.2,25.7,0.0,13.4,,SSW,63.0,S,SSW,31.0,35.0,56.0,30.0,1017.2,1015.1,0.0,,17.4,23.4,False,False,South Australia
2017-02-18,Albany,13.7,21.8,0.0,,,,,NE,,9.0,,78.0,,1024.8,1021.6,2.0,,19.8,,False,False,Western Australia
2017-02-18,Witchcliffe,11.5,32.6,0.0,,,SSE,30.0,E,SE,17.0,13.0,56.0,31.0,1021.5,1017.5,,,20.0,31.2,False,False,Western Australia
2017-02-18,RAAF Base Pearce,18.3,35.0,0.0,,12.4,E,54.0,ENE,E,22.0,22.0,52.0,31.0,1019.1,1015.4,,,24.0,33.7,False,False,Western Australia
2017-02-18,Perth Airport,17.1,34.8,0.0,9.0,12.4,E,57.0,E,E,24.0,28.0,49.0,26.0,1019.5,1015.8,0.0,0.0,23.5,34.0,False,False,Western Australia
2017-02-18,Perth,17.9,35.1,0.0,9.0,12.4,NE,33.0,ENE,E,15.0,13.0,51.0,32.0,1019.4,1015.7,0.0,0.0,23.5,34.5,False,False,Western Australia
2017-02-18,Salmon Gums,6.5,26.1,0.0,,,E,31.0,E,SE,13.0,15.0,60.0,35.0,,,,,17.7,25.4,False,False,Western Australia
2017-02-18,North Walpole,11.4,27.5,0.2,,,NE,39.0,ENE,ESE,19.0,20.0,66.0,53.0,1023.6,1019.7,,,18.2,24.9,False,False,Western Australia
2017-02-18,Hobart,10.1,20.2,0.0,6.0,11.4,NW,44.0,NNW,W,20.0,19.0,50.0,37.0,1006.3,1005.1,1.0,7.0,13.0,16.9,False,False,Tasmania
2017-02-18,Launceston,8.0,19.1,0.0,,,W,37.0,NNW,WNW,9.0,17.0,70.0,49.0,,,,7.0,13.0,16.9,False,True,Tasmania
2017-02-18,Alice Springs,22.1,34.1,0.0,,,SE,44.0,ESE,SSE,22.0,20.0,24.0,72.0,1014.2,1010.1,1.0,,27.1,32.3,False,False,Northern Territory
2017-02-18,Darwin,27.3,32.5,0.0,7.2,7.2,W,37.0,W,WSW,17.0,26.0,79.0,63.0,1010.5,1007.2,7.0,7.0,28.4,31.6,False,False,Northern Territory
2017-02-18,Katherine,23.0,34.9,27.8,9.4,,SE,69.0,NW,WNW,11.0,15.0,88.0,,1009.5,1005.6,7.0,,25.9,,True,True,Northern Territory
2017-02-18,Uluru,21.8,34.0,0.0,,,SSE,39.0,SE,S,19.0,15.0,32.0,18.0,1015.1,1011.3,,,25.1,32.2,False,False,Northern Territory
2017-02-19,Albury Airport,7.6,22.4,0.0,,,W,67.0,ENE,WNW,6.0,20.0,54.0,31.0,1010.9,1008.5,,2.0,14.5,20.9,False,,New South Wales
2017-02-19,Badgerys Creek,17.4,29.1,4.8,,,E,35.0,SSW,NNE,15.0,15.0,80.0,41.0,1009.0,1005.2,,,19.6,27.3,True,False,New South Wales
2017-02-19,Cobar,11.9,25.6,0.0,,,WSW,43.0,S,WSW,13.0,19.0,34.0,20.0,1012.0,1009.9,,,17.3,23.5,False,False,New South Wales
2017-02-19,Coffs Harbour,22.9,26.8,0.1,,,NNE,44.0,SSW,S,24.0,11.0,82.0,78.0,1006.6,1006.0,8.0,8.0,23.0,25.1,False,True,New South Wales
2017-02-19,Moree,20.6,27.7,3.0,,,WSW,41.0,WSW,WSW,11.0,17.0,50.0,41.0,1007.8,1006.5,,8.0,21.0,25.8,True,False,New South Wales
2017-02-19,Newcastle,,23.5,3.2,,,,,SW,,9.0,,89.0,,,,7.0,,21.0,,True,False,New South Wales
2017-02-19,Norah Head,19.4,24.0,2.0,,,SSW,48.0,SSW,S,22.0,13.0,86.0,82.0,1008.1,1006.5,,,19.5,21.3,True,False,New South Wales
2017-02-19,Norfolk Island,22.0,27.5,,,,ENE,41.0,E,E,26.0,28.0,77.0,79.0,1015.5,1014.0,5.0,8.0,25.8,25.4,,True,Island
2017-02-19,Penrith,18.5,29.1,9.0,,,ESE,31.0,S,NNE,7.0,11.0,71.0,40.0,,,,,20.8,28.0,True,False,New South Wales
2017-02-19,Richmond RAAF,19.3,29.1,3.4,,,E,37.0,SSW,NE,11.0,15.0,65.0,38.0,1009.0,1004.9,8.0,,21.2,27.7,True,False,New South Wales
2017-02-19,Sydney,18.6,26.1,3.2,6.4,7.9,S,48.0,W,ESE,17.0,19.0,69.0,48.0,1008.7,1006.1,5.0,2.0,19.7,25.0,True,False,New South Wales
2017-02-19,Sydney Airport,18.2,26.0,0.4,6.4,7.9,SSW,56.0,SW,SE,20.0,22.0,71.0,56.0,1008.9,1006.0,5.0,2.0,20.8,24.7,False,True,New South Wales
2017-02-19,Wagga Wagga,8.8,23.4,,,,SW,52.0,NNE,W,7.0,24.0,46.0,19.0,1010.7,1008.1,,,14.5,22.0,,False,New South Wales
2017-02-19,Williamtown,20.7,22.8,12.8,,,,,,,,,87.0,83.0,1007.8,1006.7,8.0,8.0,21.1,20.6,True,False,New South Wales
2017-02-19,Wollongong,16.8,23.7,14.0,,,SSW,52.0,SW,E,22.0,7.0,74.0,60.0,1009.3,1006.3,6.0,,18.9,22.7,True,False,New South Wales
2017-02-19,Canberra,5.9,23.2,5.2,,,NW,61.0,NNW,NW,9.0,26.0,53.0,23.0,1008.5,1005.5,,,13.7,22.5,True,False,New South Wales
2017-02-19,Tuggeranong,8.2,22.4,6.6,,,W,43.0,,W,0.0,20.0,75.0,27.0,1008.2,1005.0,,,13.4,20.8,True,False,New South Wales
2017-02-19,Mount Ginini,1.7,13.0,0.6,,,W,44.0,SW,WNW,4.0,17.0,59.0,45.0,,,,,5.6,12.0,False,False,New South Wales
2017-02-19,Ballarat,4.0,14.6,0.0,,,SW,52.0,WNW,WSW,22.0,24.0,90.0,61.0,1009.3,1007.7,8.0,8.0,9.7,12.9,False,True,Victoria
2017-02-19,Bendigo,5.5,19.3,0.0,,,SW,52.0,W,WSW,15.0,20.0,63.0,48.0,1011.0,1007.9,2.0,8.0,12.4,18.4,False,True,Victoria
2017-02-19,Sale,5.5,20.9,0.0,,,WSW,61.0,NE,W,13.0,31.0,63.0,66.0,1009.5,1007.1,,8.0,13.3,15.2,False,True,Victoria
2017-02-19,Melbourne Airport,8.1,17.5,0.0,5.6,5.8,W,54.0,W,WSW,22.0,33.0,56.0,77.0,1009.9,1009.0,4.0,8.0,14.0,11.4,False,True,Victoria
2017-02-19,Melbourne,11.7,17.3,0.0,5.6,5.8,NW,44.0,NNW,W,11.0,11.0,63.0,48.0,1010.1,1008.1,4.0,8.0,13.7,16.4,False,True,Victoria
2017-02-19,Mildura,8.8,23.8,0.0,7.2,6.3,W,46.0,WSW,W,17.0,19.0,58.0,29.0,1015.7,1012.5,3.0,6.0,14.1,21.5,False,False,Victoria
2017-02-19,Nhil,8.4,21.3,0.0,,,SW,61.0,W,WSW,26.0,28.0,89.0,48.0,1013.4,1010.9,,,11.3,18.4,False,False,Victoria
2017-02-19,Portland Airport,10.7,16.9,6.6,,,SW,56.0,SSW,SW,22.0,31.0,80.0,57.0,1010.8,1011.2,8.0,8.0,12.3,14.9,True,True,Victoria
2017-02-19,Watsonia,,16.6,1.2,5.6,5.8,W,46.0,NW,W,15.0,15.0,62.0,51.0,1010.1,1008.0,4.0,8.0,13.5,15.7,True,True,Victoria
2017-02-19,Dartmoor,9.2,17.7,8.4,,,SSW,52.0,WNW,SSW,11.0,26.0,93.0,67.0,1011.9,1011.8,,,11.5,13.8,True,True,Victoria
2017-02-19,Brisbane,22.5,34.0,1.2,11.0,5.6,W,19.0,NNW,W,6.0,4.0,62.0,49.0,1008.2,1006.0,7.0,8.0,28.2,31.2,True,True,Queensland
2017-02-19,Cairns,24.7,31.8,0.0,,,NNE,35.0,WNW,N,17.0,15.0,69.0,70.0,1010.3,1006.9,2.0,8.0,29.2,29.2,False,False,Queensland
2017-02-19,Gold Coast,23.4,30.6,0.0,,,NW,35.0,WNW,N,20.0,26.0,69.0,74.0,1008.0,1005.5,,,26.5,27.4,False,True,Queensland
2017-02-19,Townsville,25.7,32.7,0.0,5.8,,WSW,33.0,NW,N,13.0,22.0,69.0,64.0,1010.1,1005.9,7.0,5.0,29.3,30.6,False,True,Queensland
2017-02-19,Adelaide,12.1,20.3,2.4,,,SW,37.0,NW,SSW,2.0,17.0,85.0,60.0,1017.7,1016.6,,,14.3,18.7,True,False,South Australia
2017-02-19,Mount Gambier,8.9,18.4,5.4,,,SW,57.0,W,SW,22.0,37.0,88.0,53.0,1012.4,1012.1,8.0,7.0,12.9,16.1,True,True,South Australia
2017-02-19,Nuriootpa,9.3,19.1,0.6,4.4,8.0,WSW,44.0,W,WSW,9.0,19.0,85.0,56.0,1016.4,1015.0,6.0,,12.8,17.1,False,False,South Australia
2017-02-19,Woomera,11.9,25.1,0.0,14.6,,SSW,50.0,S,SSE,24.0,22.0,55.0,30.0,1018.4,1016.3,1.0,,15.2,22.8,False,False,South Australia
2017-02-19,Albany,15.5,26.5,0.0,,,,,NE,,7.0,,80.0,,1017.0,1011.5,0.0,,21.2,,False,False,Western Australia
2017-02-19,Witchcliffe,14.0,34.6,0.0,,,W,37.0,NNE,WNW,13.0,17.0,38.0,34.0,1015.1,1012.7,,,27.2,28.8,False,False,Western Australia
2017-02-19,RAAF Base Pearce,23.9,37.7,0.0,,12.3,E,41.0,NE,W,15.0,24.0,36.0,37.0,1014.6,1011.1,,,30.4,36.0,False,False,Western Australia
2017-02-19,Perth Airport,22.9,38.4,0.0,11.0,12.3,E,48.0,ENE,W,19.0,24.0,34.0,36.0,1014.4,1011.3,0.0,1.0,29.6,34.9,False,False,Western Australia
2017-02-19,Perth,23.4,37.7,0.0,11.0,12.3,W,33.0,NE,NW,17.0,13.0,33.0,38.0,1014.3,1011.4,0.0,1.0,30.1,34.2,False,False,Western Australia
2017-02-19,Salmon Gums,12.2,29.8,0.0,,,NNE,37.0,NNE,N,22.0,9.0,56.0,28.0,,,,,19.3,29.3,False,,Western Australia
2017-02-19,North Walpole,16.3,32.1,0.0,,,NE,43.0,N,SW,9.0,15.0,50.0,37.0,1015.4,1012.2,,,24.0,28.9,False,False,Western Australia
2017-02-19,Hobart,10.1,17.3,0.0,5.6,5.8,NW,31.0,NNW,SE,15.0,13.0,56.0,44.0,1003.3,1003.8,6.0,6.0,12.3,15.6,False,False,Tasmania
2017-02-19,Launceston,8.6,18.2,7.4,,,NW,37.0,NW,NW,7.0,24.0,92.0,50.0,,,8.0,,11.4,17.4,True,False,Tasmania
2017-02-19,Alice Springs,15.7,30.3,0.0,,,SE,46.0,SE,SE,28.0,24.0,78.0,76.0,1014.7,1010.3,,,22.4,29.0,False,False,Northern Territory
2017-02-19,Darwin,25.2,31.9,0.2,6.4,6.2,WNW,43.0,WNW,WNW,19.0,28.0,81.0,63.0,1008.9,1005.6,8.0,6.0,28.7,31.5,False,True,Northern Territory
2017-02-19,Katherine,23.4,33.4,11.6,6.2,,E,39.0,SSW,S,7.0,15.0,86.0,,1008.4,1004.2,5.0,,27.0,,True,False,Northern Territory
2017-02-19,Uluru,16.3,31.4,0.0,,,ESE,44.0,ESE,SSE,26.0,20.0,36.0,18.0,1015.8,1010.9,,,21.9,29.6,False,False,Northern Territory
2017-02-20,Albury Airport,7.5,22.1,,,,W,37.0,WNW,SW,13.0,15.0,82.0,42.0,1013.9,1013.2,1.0,6.0,11.0,18.9,,False,New South Wales
2017-02-20,Badgerys Creek,14.5,28.5,0.0,,,W,37.0,W,W,19.0,6.0,44.0,23.0,1011.2,1009.5,,,19.4,26.9,False,False,New South Wales
2017-02-20,Cobar,11.8,26.9,0.0,,,SW,37.0,S,W,15.0,20.0,47.0,20.0,1014.5,1012.7,,,16.7,25.4,False,False,New South Wales
2017-02-20,Coffs Harbour,19.6,27.1,16.2,,,NNE,28.0,WSW,ESE,13.0,15.0,56.0,47.0,1011.6,1010.5,,,23.3,26.8,True,False,New South Wales
2017-02-20,Moree,11.7,29.6,0.2,,,W,37.0,N,SW,6.0,20.0,79.0,18.0,1012.8,1010.7,,,17.1,28.0,False,False,New South Wales
2017-02-20,Newcastle,,29.0,0.2,,,,,NW,,9.0,,39.0,,,,0.0,,21.5,,False,False,New South Wales
2017-02-20,Norah Head,17.3,26.0,0.0,,,SSE,31.0,W,ESE,7.0,20.0,46.0,40.0,1011.2,1010.1,,,20.3,24.0,False,False,New South Wales
2017-02-20,Norfolk Island,22.4,27.7,2.8,11.6,,ENE,48.0,ENE,E,30.0,30.0,70.0,73.0,1016.1,1014.5,1.0,8.0,25.8,25.8,True,False,Island
2017-02-20,Penrith,15.9,29.4,0.0,,,SSW,39.0,W,W,9.0,11.0,40.0,15.0,,,,,20.1,28.1,False,False,New South Wales
2017-02-20,Richmond RAAF,13.7,29.4,0.0,16.6,,W,41.0,W,WNW,22.0,20.0,37.0,18.0,1011.7,1009.6,,,20.3,28.0,False,False,New South Wales
2017-02-20,Sydney,17.5,28.3,0.6,8.0,12.5,WSW,63.0,W,WNW,35.0,19.0,32.0,18.0,1010.5,1009.6,0.0,0.0,19.9,27.5,False,False,New South Wales
2017-02-20,Sydney Airport,17.0,29.3,7.2,8.0,12.5,W,61.0,WNW,WSW,37.0,19.0,36.0,16.0,1010.9,1009.7,0.0,0.0,19.8,27.2,True,False,New South Wales
2017-02-20,Wagga Wagga,6.8,22.5,0.4,27.4,,SW,41.0,NW,WSW,6.0,26.0,84.0,27.0,1014.1,1012.7,6.0,2.0,11.4,21.1,False,False,New South Wales
2017-02-20,Williamtown,13.5,28.9,0.8,,,,,,,,,41.0,23.0,1011.6,1009.4,,,20.6,28.0,False,False,New South Wales
2017-02-20,Wollongong,15.9,27.4,0.2,,,WSW,44.0,SW,W,20.0,19.0,34.0,17.0,1010.5,1009.7,,,18.5,26.1,False,False,New South Wales
2017-02-20,Canberra,7.3,21.7,0.0,,,NW,46.0,NW,WNW,28.0,31.0,51.0,29.0,1010.0,1009.3,,,11.8,20.0,False,False,New South Wales
2017-02-20,Tuggeranong,8.8,21.6,0.0,,,WNW,43.0,NNW,WNW,17.0,19.0,47.0,30.0,1009.3,1008.7,,,12.0,20.0,False,False,New South Wales
2017-02-20,Mount Ginini,-1.6,10.8,0.0,,,W,52.0,WSW,SW,19.0,20.0,95.0,57.0,,,,,0.7,9.8,False,False,New South Wales
2017-02-20,Ballarat,7.6,18.4,4.0,,,SSW,41.0,WSW,WSW,20.0,22.0,99.0,50.0,1013.0,1013.2,8.0,8.0,9.9,16.5,True,False,Victoria
2017-02-20,Bendigo,7.2,21.7,3.8,,,W,44.0,WNW,W,9.0,20.0,79.0,35.0,1014.2,1013.2,8.0,7.0,10.8,20.1,True,False,Victoria
2017-02-20,Sale,7.8,17.5,3.6,,,W,54.0,WNW,W,30.0,30.0,75.0,69.0,1010.0,1011.4,,5.0,13.7,17.0,True,True,Victoria
2017-02-20,Melbourne Airport,9.2,22.2,4.8,2.8,10.2,WSW,54.0,WSW,SW,31.0,31.0,70.0,35.0,1012.9,1013.1,7.0,7.0,13.3,21.2,True,False,Victoria
2017-02-20,Melbourne,11.6,20.3,3.6,2.8,10.2,SSW,39.0,W,S,13.0,13.0,70.0,47.0,1012.7,1013.3,7.0,7.0,14.2,19.2,True,False,Victoria
2017-02-20,Mildura,7.4,24.3,0.0,6.2,11.9,S,31.0,SSW,SSW,13.0,19.0,61.0,25.0,1018.0,1015.8,0.0,2.0,13.1,21.8,False,False,Victoria
2017-02-20,Nhil,6.5,22.8,0.0,,,SW,39.0,SW,SSW,15.0,22.0,70.0,33.0,1016.7,1015.4,,,12.2,20.3,False,False,Victoria
2017-02-20,Portland Airport,10.8,18.2,2.0,,,SSW,37.0,SW,SW,15.0,22.0,74.0,55.0,1015.8,1016.7,7.0,8.0,13.1,16.8,True,False,Victoria
2017-02-20,Watsonia,10.5,22.0,7.4,2.8,10.2,WSW,39.0,W,SW,17.0,19.0,78.0,45.0,1012.5,1013.0,7.0,7.0,12.9,20.3,True,False,Victoria
2017-02-20,Dartmoor,8.3,19.0,7.8,,,SSW,39.0,W,SSW,4.0,26.0,96.0,59.0,1016.3,1016.8,,,12.3,18.2,True,False,Victoria
2017-02-20,Brisbane,21.6,31.7,15.2,6.2,9.9,E,24.0,WSW,E,6.0,13.0,68.0,37.0,1011.7,1009.0,7.0,1.0,25.8,31.1,True,False,Queensland
2017-02-20,Cairns,24.3,31.9,0.0,,,NE,26.0,NNW,ENE,4.0,17.0,68.0,67.0,1010.4,1008.0,,,28.9,31.4,False,False,Queensland
2017-02-20,Gold Coast,21.5,29.3,4.2,,,SE,39.0,SSE,SE,7.0,30.0,74.0,57.0,1011.5,1009.6,,,25.6,28.2,True,True,Queensland
2017-02-20,Townsville,24.9,32.2,1.8,5.8,,NNE,31.0,E,NNW,4.0,19.0,71.0,68.0,1009.9,1008.0,7.0,1.0,29.5,30.5,True,False,Queensland
2017-02-20,Adelaide,13.2,23.1,0.8,,,WSW,31.0,S,WSW,4.0,17.0,55.0,37.0,1018.9,1017.7,,,17.1,21.9,False,False,South Australia
2017-02-20,Mount Gambier,7.2,20.0,2.4,,,SW,41.0,SW,SW,13.0,24.0,69.0,50.0,1017.0,1017.0,7.0,8.0,14.2,17.6,True,False,South Australia
2017-02-20,Nuriootpa,8.0,21.7,0.6,3.8,9.3,SSE,35.0,N,W,2.0,11.0,73.0,35.0,1017.8,1016.0,7.0,,13.5,20.5,False,False,South Australia
2017-02-20,Woomera,12.9,26.6,0.0,12.4,,SSW,37.0,SSE,SSW,20.0,19.0,60.0,28.0,1017.7,1014.9,1.0,,16.5,24.7,False,False,South Australia
2017-02-20,Albany,18.0,20.7,0.0,13.0,,,,SW,,19.0,,80.0,,1013.2,1009.8,7.0,,18.9,,False,True,Western Australia
2017-02-20,Witchcliffe,14.4,23.9,0.0,,,WSW,33.0,SSW,SW,19.0,17.0,65.0,65.0,1014.5,1012.2,,,19.3,20.0,False,True,Western Australia
2017-02-20,RAAF Base Pearce,17.8,28.7,0.0,,11.3,SW,39.0,S,SW,19.0,24.0,64.0,49.0,1013.1,1010.3,,,22.8,25.2,False,False,Western Australia
2017-02-20,Perth Airport,20.1,27.2,0.0,8.8,11.3,SW,44.0,SSW,SW,19.0,26.0,62.0,47.0,1013.3,1010.5,3.0,4.0,22.2,24.2,False,False,Western Australia
2017-02-20,Perth,20.4,26.4,0.0,8.8,11.3,SW,35.0,SSW,WSW,11.0,17.0,65.0,56.0,1013.4,1010.7,3.0,4.0,22.9,23.0,False,True,Western Australia
2017-02-20,Salmon Gums,16.3,35.1,,,,,,NNW,WSW,17.0,22.0,28.0,68.0,,,,,28.0,23.5,,True,Western Australia
2017-02-20,North Walpole,16.2,22.7,0.0,,,WSW,30.0,S,SW,9.0,15.0,69.0,82.0,1013.6,1010.9,,,19.0,17.8,False,True,Western Australia
2017-02-20,Hobart,8.7,18.1,0.6,4.4,3.1,SSW,50.0,NNW,S,15.0,28.0,82.0,84.0,1008.0,1008.3,7.0,7.0,10.2,13.8,False,True,Tasmania
2017-02-20,Launceston,7.0,20.9,0.2,,,SSE,26.0,SSE,SE,4.0,15.0,75.0,41.0,,,8.0,8.0,11.7,19.8,False,False,Tasmania
2017-02-20,Alice Springs,10.8,30.9,0.0,47.0,,SE,44.0,ESE,E,19.0,20.0,25.0,32.0,1014.6,1010.1,,,20.7,30.0,False,False,Northern Territory
2017-02-20,Darwin,23.7,33.2,11.8,6.0,8.5,SE,39.0,WNW,WNW,7.0,15.0,74.0,67.0,1009.7,1006.3,7.0,5.0,27.6,31.4,True,False,Northern Territory
2017-02-20,Katherine,23.2,34.0,0.2,3.0,,SSE,37.0,S,S,9.0,13.0,62.0,,1008.9,1006.2,2.0,,28.1,,False,False,Northern Territory
2017-02-20,Uluru,14.4,32.3,0.0,,,ENE,37.0,E,E,24.0,20.0,25.0,11.0,1014.6,1010.1,,,21.8,30.9,False,False,Northern Territory
2017-02-21,Albury Airport,8.4,27.1,0.0,,,NNW,30.0,S,NNW,6.0,13.0,73.0,27.0,1020.9,1018.3,,,13.2,24.9,False,False,New South Wales
2017-02-21,Badgerys Creek,11.9,29.2,0.0,,,ENE,33.0,SW,E,13.0,13.0,59.0,45.0,1019.8,1017.7,,,19.1,28.6,False,False,New South Wales
2017-02-21,Cobar,12.8,31.7,0.0,,,ESE,28.0,ESE,E,17.0,9.0,26.0,12.0,1018.6,1015.4,,,20.2,29.7,False,False,New South Wales
2017-02-21,Coffs Harbour,15.6,26.1,0.0,,,E,22.0,SSW,E,9.0,11.0,77.0,68.0,1018.7,1018.2,,5.0,21.9,25.5,False,False,New South Wales
2017-02-21,Moree,14.1,31.5,0.0,,,NNE,26.0,E,NNW,15.0,9.0,50.0,18.0,1017.4,1014.8,,,21.2,30.7,False,False,New South Wales
2017-02-21,Newcastle,,29.0,0.0,,,,,NE,,9.0,,69.0,,,,6.0,,21.8,,False,False,New South Wales
2017-02-21,Norah Head,18.0,27.4,0.0,,,NE,35.0,SSW,ESE,11.0,9.0,53.0,61.0,1019.1,1018.2,,,20.4,25.6,False,False,New South Wales
2017-02-21,Norfolk Island,21.2,26.9,0.0,6.8,,E,37.0,SE,E,17.0,17.0,83.0,77.0,1016.3,1015.1,8.0,7.0,23.4,25.2,False,False,Island
2017-02-21,Penrith,14.1,29.3,0.0,,,SE,31.0,SE,ESE,2.0,9.0,51.0,35.0,,,,,18.5,27.9,False,False,New South Wales
2017-02-21,Richmond RAAF,11.5,29.8,0.0,7.6,,SE,44.0,,E,0.0,13.0,55.0,35.0,1020.0,1017.3,5.0,,18.6,28.6,False,False,New South Wales
2017-02-21,Sydney,16.9,27.6,0.0,10.4,11.7,NNE,33.0,WNW,ESE,17.0,19.0,41.0,36.0,1019.7,1018.5,6.0,2.0,19.4,26.3,False,False,New South Wales
2017-02-21,Sydney Airport,17.2,27.0,0.0,10.4,11.7,E,41.0,WNW,ESE,9.0,24.0,43.0,46.0,1019.8,1018.5,6.0,2.0,20.5,25.2,False,False,New South Wales
2017-02-21,Wagga Wagga,7.4,28.1,0.0,6.8,,ENE,28.0,E,SSW,13.0,9.0,51.0,17.0,1020.3,1017.4,,,14.5,25.6,False,False,New South Wales
2017-02-21,Williamtown,13.6,28.0,0.0,,,ESE,48.0,WSW,ESE,7.0,31.0,69.0,45.0,1019.1,1017.3,8.0,,19.9,26.9,False,False,New South Wales
2017-02-21,Wollongong,15.7,25.1,0.0,,,WNW,28.0,,E,0.0,9.0,53.0,55.0,1019.8,1018.9,2.0,2.0,21.6,24.4,False,False,New South Wales
2017-02-21,Canberra,2.8,27.0,0.0,,,E,46.0,S,ENE,6.0,11.0,52.0,18.0,1019.9,1016.8,,,12.3,24.9,False,False,New South Wales
2017-02-21,Tuggeranong,3.4,26.6,0.0,,,ENE,35.0,ENE,SSE,2.0,9.0,57.0,24.0,1019.5,1016.5,,,12.7,24.5,False,False,New South Wales
2017-02-21,Mount Ginini,0.5,17.5,0.2,,,ENE,30.0,NE,NNW,4.0,4.0,53.0,38.0,,,,,7.9,16.1,False,False,New South Wales
2017-02-21,Ballarat,3.2,23.5,0.0,,,NNE,28.0,SSE,N,9.0,7.0,98.0,29.0,1020.3,1018.4,,,11.3,21.1,False,False,Victoria
2017-02-21,Bendigo,5.8,25.5,0.0,,,NE,24.0,SE,SE,7.0,6.0,61.0,27.0,1020.5,1018.3,,,13.5,23.3,False,False,Victoria
2017-02-21,Sale,8.4,23.5,4.0,,,ESE,39.0,WNW,SW,13.0,13.0,74.0,41.0,1021.3,1019.6,4.0,,14.1,22.4,True,False,Victoria
2017-02-21,Melbourne Airport,7.4,25.1,0.0,4.8,12.7,SE,37.0,NNW,S,9.0,11.0,71.0,28.0,1021.3,1019.0,1.0,1.0,13.7,22.6,False,False,Victoria
2017-02-21,Melbourne,10.1,24.0,0.2,4.8,12.7,ESE,26.0,NE,SSW,6.0,13.0,65.0,45.0,1021.6,1019.4,1.0,1.0,14.5,21.5,False,False,Victoria
2017-02-21,Mildura,8.8,29.7,0.0,7.8,12.2,N,28.0,ENE,ESE,15.0,11.0,43.0,14.0,1020.0,1017.3,0.0,0.0,16.9,27.5,False,False,Victoria
2017-02-21,Nhil,6.1,28.0,0.0,,,ENE,30.0,E,ENE,17.0,13.0,63.0,21.0,1020.6,1017.6,,,13.7,25.5,False,False,Victoria
2017-02-21,Portland Airport,4.9,21.6,0.0,,,E,28.0,N,ESE,9.0,13.0,90.0,51.0,1021.0,1018.4,,,11.9,21.0,False,False,Victoria
